,DATA,NOME,PREMIO,RESULTADO,GRUPO
0,2020-01-25 21:20:00,Look-Goias,1°,3056,14
1,2020-01-25 21:20:00,Look-Goias,2°,2553,14
2,2020-01-25 21:20:00,Look-Goias,3°,298,25
3,2020-01-25 21:20:00,Look-Goias,4°,4488,22
4,2020-01-25 21:20:00,Look-Goias,5°,3371,18
5,2020-01-25 21:20:00,Look-Goias,6°,3766,17
6,2020-01-25 21:20:00,Look-Goias,7°,801,1
