,DATA,NOME,PREMIO,RESULTADO,GRUPO
0,2021-03-15 16:20:00,Look-Goias,1°,8095,24
1,2021-03-15 16:20:00,Look-Goias,2°,1936,9
2,2021-03-15 16:20:00,Look-Goias,3°,7437,10
3,2021-03-15 16:20:00,Look-Goias,4°,8577,20
4,2021-03-15 16:20:00,Look-Goias,5°,8751,13
5,2021-03-15 16:20:00,Look-Goias,6°,4796,24
6,2021-03-15 16:20:00,Look-Goias,7°,671,18
