,DATA,NOME,PREMIO,RESULTADO,GRUPO
0,2020-11-26 18:20:00,PTN-Rio,1°,1192,23
1,2020-11-26 18:20:00,PTN-Rio,2°,3983,21
2,2020-11-26 18:20:00,PTN-Rio,3°,8818,5
3,2020-11-26 18:20:00,PTN-Rio,4°,5411,3
4,2020-11-26 18:20:00,PTN-Rio,5°,9327,7
5,2020-11-26 18:20:00,PTN-Rio,6°,8731,8
6,2020-11-26 18:20:00,PTN-Rio,7°,747,12
