,DATA,NOME,PREMIO,RESULTADO,GRUPO
0,2021-02-02 14:20:00,PT-Rio,1°,5490,23
1,2021-02-02 14:20:00,PT-Rio,2°,7380,20
2,2021-02-02 14:20:00,PT-Rio,3°,2628,7
3,2021-02-02 14:20:00,PT-Rio,4°,7522,6
4,2021-02-02 14:20:00,PT-Rio,5°,6758,15
5,2021-02-02 14:20:00,PT-Rio,6°,9778,20
6,2021-02-02 14:20:00,PT-Rio,7°,516,4
