,DATA,NOME,PREMIO,RESULTADO,GRUPO
0,2020-12-26 16:20:00,PT-RIO,1°,6,2
1,2020-12-26 16:20:00,PT-RIO,2°,4153,14
2,2020-12-26 16:20:00,PT-RIO,3°,6042,11
3,2020-12-26 16:20:00,PT-RIO,4°,1541,11
4,2020-12-26 16:20:00,PT-RIO,5°,8352,13
5,2020-12-26 16:20:00,PT-RIO,6°,94,24
6,2020-12-26 16:20:00,PT-RIO,7°,24,6
