,DATA,NOME,PREMIO,RESULTADO,GRUPO
0,2020-11-19 14:20:00,Look-Goias,1°,8792,23
1,2020-11-19 14:20:00,Look-Goias,2°,1438,10
2,2020-11-19 14:20:00,Look-Goias,3°,9764,16
3,2020-11-19 14:20:00,Look-Goias,4°,3340,10
4,2020-11-19 14:20:00,Look-Goias,5°,9561,16
5,2020-11-19 14:20:00,Look-Goias,6°,2895,24
6,2020-11-19 14:20:00,Look-Goias,7°,642,11
