,DATA,NOME,PREMIO,RESULTADO,GRUPO
0,2021-02-14 16:20:00,Look-Goias,1°,6509,3
1,2021-02-14 16:20:00,Look-Goias,2°,2037,10
2,2021-02-14 16:20:00,Look-Goias,3°,6151,13
3,2021-02-14 16:20:00,Look-Goias,4°,9792,23
4,2021-02-14 16:20:00,Look-Goias,5°,9614,4
5,2021-02-14 16:20:00,Look-Goias,6°,4103,1
6,2021-02-14 16:20:00,Look-Goias,7°,258,15
