,DATA,NOME,PREMIO,RESULTADO,GRUPO
0,2021-02-19 14:20:00,PT-Rio,1°,9924,6
1,2021-02-19 14:20:00,PT-Rio,2°,9360,15
2,2021-02-19 14:20:00,PT-Rio,3°,8575,19
3,2021-02-19 14:20:00,PT-Rio,4°,5168,17
4,2021-02-19 14:20:00,PT-Rio,5°,7304,1
5,2021-02-19 14:20:00,PT-Rio,6°,331,8
6,2021-02-19 14:20:00,PT-Rio,7°,888,22
