,DATA,NOME,PREMIO,RESULTADO,GRUPO
0,2021-03-05 14:20:00,Look-Goias,1°,9319,5
1,2021-03-05 14:20:00,Look-Goias,2°,1262,16
2,2021-03-05 14:20:00,Look-Goias,3°,7396,24
3,2021-03-05 14:20:00,Look-Goias,4°,9206,2
4,2021-03-05 14:20:00,Look-Goias,5°,3918,5
5,2021-03-05 14:20:00,Look-Goias,6°,1101,1
6,2021-03-05 14:20:00,Look-Goias,7°,760,15
