,DATA,NOME,PREMIO,RESULTADO,GRUPO
0,2021-03-09 14:20:00,PT-Rio,1°,9724,6
1,2021-03-09 14:20:00,PT-Rio,2°,6393,24
2,2021-03-09 14:20:00,PT-Rio,3°,343,11
3,2021-03-09 14:20:00,PT-Rio,4°,1267,17
4,2021-03-09 14:20:00,PT-Rio,5°,2914,4
5,2021-03-09 14:20:00,PT-Rio,6°,641,11
6,2021-03-09 14:20:00,PT-Rio,7°,165,17
