,DATA,NOME,PREMIO,RESULTADO,GRUPO
0,2020-12-26 16:20:00,Look-Goias,1°,5739,10
1,2020-12-26 16:20:00,Look-Goias,2°,3234,9
2,2020-12-26 16:20:00,Look-Goias,3°,1361,16
3,2020-12-26 16:20:00,Look-Goias,4°,3431,8
4,2020-12-26 16:20:00,Look-Goias,5°,1035,9
5,2020-12-26 16:20:00,Look-Goias,6°,4800,25
6,2020-12-26 16:20:00,Look-Goias,7°,559,15
