,DATA,NOME,PREMIO,RESULTADO,GRUPO
0,2020-12-14 21:20:00,Look,1°,8612,3
1,2020-12-14 21:20:00,Look,2°,9317,5
2,2020-12-14 21:20:00,Look,3°,4269,18
3,2020-12-14 21:20:00,Look,4°,4629,8
4,2020-12-14 21:20:00,Look,5°,1040,10
5,2020-12-14 21:20:00,Look,6°,7867,17
6,2020-12-14 21:20:00,Look,7°,238,10
