,DATA,NOME,PREMIO,RESULTADO,GRUPO
0,2021-03-19 16:20:00,PT-Rio,1°,7985,22
1,2021-03-19 16:20:00,PT-Rio,2°,4354,14
2,2021-03-19 16:20:00,PT-Rio,3°,2077,20
3,2021-03-19 16:20:00,PT-Rio,4°,8214,4
4,2021-03-19 16:20:00,PT-Rio,5°,7735,9
5,2021-03-19 16:20:00,PT-Rio,6°,365,17
6,2021-03-19 16:20:00,PT-Rio,7°,766,17
