,DATA,NOME,PREMIO,RESULTADO,GRUPO
0,2021-02-23 16:20:00,Look-Goias,1°,7666,17
1,2021-02-23 16:20:00,Look-Goias,2°,6245,12
2,2021-02-23 16:20:00,Look-Goias,3°,2868,17
3,2021-02-23 16:20:00,Look-Goias,4°,2778,20
4,2021-02-23 16:20:00,Look-Goias,5°,5066,17
5,2021-02-23 16:20:00,Look-Goias,6°,4623,6
6,2021-02-23 16:20:00,Look-Goias,7°,874,19
