,DATA,NOME,PREMIO,RESULTADO,GRUPO
0,2021-03-01 18:20:00,Look-Goias,1°,518,5
1,2021-03-01 18:20:00,Look-Goias,2°,932,8
2,2021-03-01 18:20:00,Look-Goias,3°,4377,20
3,2021-03-01 18:20:00,Look-Goias,4°,6121,6
4,2021-03-01 18:20:00,Look-Goias,5°,4179,20
5,2021-03-01 18:20:00,Look-Goias,6°,6127,7
6,2021-03-01 18:20:00,Look-Goias,7°,482,21
