,DATA,NOME,PREMIO,RESULTADO,GRUPO
0,2020-12-22 16:20:00,PT-Rio,1°,319,5
1,2020-12-22 16:20:00,PT-Rio,2°,8164,16
2,2020-12-22 16:20:00,PT-Rio,3°,8236,9
3,2020-12-22 16:20:00,PT-Rio,4°,4855,14
4,2020-12-22 16:20:00,PT-Rio,5°,5155,14
5,2020-12-22 16:20:00,PT-Rio,6°,6729,8
6,2020-12-22 16:20:00,PT-Rio,7°,604,1
