,DATA,NOME,PREMIO,RESULTADO,GRUPO
0,2021-03-08 11:20:00,Look-Goias,1°,1215,4
1,2021-03-08 11:20:00,Look-Goias,2°,52,13
2,2021-03-08 11:20:00,Look-Goias,3°,7859,15
3,2021-03-08 11:20:00,Look-Goias,4°,2864,16
4,2021-03-08 11:20:00,Look-Goias,5°,3079,20
5,2021-03-08 11:20:00,Look-Goias,6°,5069,18
6,2021-03-08 11:20:00,Look-Goias,7°,63,16
