,DATA,NOME,PREMIO,RESULTADO,GRUPO
0,2020-01-29 16:20:00,Look-Goias,1°,6136,9
1,2020-01-29 16:20:00,Look-Goias,2°,2260,15
2,2020-01-29 16:20:00,Look-Goias,3°,4101,1
3,2020-01-29 16:20:00,Look-Goias,4°,2554,14
4,2020-01-29 16:20:00,Look-Goias,5°,3777,20
5,2020-01-29 16:20:00,Look-Goias,6°,8828,7
6,2020-01-29 16:20:00,Look-Goias,7°,867,17
