,DATA,NOME,PREMIO,RESULTADO,GRUPO
0,2020-12-18 11:20:00,Look,1°,6655,14
1,2020-12-18 11:20:00,Look,2°,8732,8
2,2020-12-18 11:20:00,Look,3°,961,16
3,2020-12-18 11:20:00,Look,4°,3799,25
4,2020-12-18 11:20:00,Look,5°,8616,4
5,2020-12-18 11:20:00,Look,6°,8763,16
6,2020-12-18 11:20:00,Look,7°,111,3
