,DATA,NOME,PREMIO,RESULTADO,GRUPO
0,2021-03-24 14:20:00,Look-Goias,1°,4286,22
1,2021-03-24 14:20:00,Look-Goias,2°,7989,23
2,2021-03-24 14:20:00,Look-Goias,3°,1248,12
3,2021-03-24 14:20:00,Look-Goias,4°,406,2
4,2021-03-24 14:20:00,Look-Goias,5°,2496,24
5,2021-03-24 14:20:00,Look-Goias,6°,6425,7
6,2021-03-24 14:20:00,Look-Goias,7°,240,10
