,DATA,NOME,PREMIO,RESULTADO,GRUPO
0,2021-02-18 21:20:00,PT-Rio,1°,2972,18
1,2021-02-18 21:20:00,PT-Rio,2°,5475,19
2,2021-02-18 21:20:00,PT-Rio,3°,6827,7
3,2021-02-18 21:20:00,PT-Rio,4°,8551,13
4,2021-02-18 21:20:00,PT-Rio,5°,2758,15
5,2021-02-18 21:20:00,PT-Rio,6°,6583,21
6,2021-02-18 21:20:00,PT-Rio,7°,271,18
