,DATA,NOME,PREMIO,RESULTADO,GRUPO
0,2020-12-08 11:20:00,PTM-Rio,1°,7111,3
1,2020-12-08 11:20:00,PTM-Rio,2°,3517,5
2,2020-12-08 11:20:00,PTM-Rio,3°,751,13
3,2020-12-08 11:20:00,PTM-Rio,4°,2654,14
4,2020-12-08 11:20:00,PTM-Rio,5°,6836,9
5,2020-12-08 11:20:00,PTM-Rio,6°,869,18
6,2020-12-08 11:20:00,PTM-Rio,7°,9,3
