,DATA,NOME,PREMIO,RESULTADO,GRUPO
0,2021-03-23 14:20:00,PT-Rio,1°,4684,21
1,2021-03-23 14:20:00,PT-Rio,2°,5256,14
2,2021-03-23 14:20:00,PT-Rio,3°,2947,12
3,2021-03-23 14:20:00,PT-Rio,4°,9243,11
4,2021-03-23 14:20:00,PT-Rio,5°,6064,16
5,2021-03-23 14:20:00,PT-Rio,6°,8194,24
6,2021-03-23 14:20:00,PT-Rio,7°,619,5
