,DATA,NOME,PREMIO,RESULTADO,GRUPO
0,2020-12-22 21:20:00,Look,1°,6639,10
1,2020-12-22 21:20:00,Look,2°,125,7
2,2020-12-22 21:20:00,Look,3°,6290,23
3,2020-12-22 21:20:00,Look,4°,6034,9
4,2020-12-22 21:20:00,Look,5°,5914,4
5,2020-12-22 21:20:00,Look,6°,5002,1
6,2020-12-22 21:20:00,Look,7°,829,8
