,DATA,NOME,PREMIO,RESULTADO,GRUPO
0,2021-02-19 14:20:00,Look-Goias,1°,396,24
1,2021-02-19 14:20:00,Look-Goias,2°,1900,25
2,2021-02-19 14:20:00,Look-Goias,3°,9906,2
3,2021-02-19 14:20:00,Look-Goias,4°,6763,16
4,2021-02-19 14:20:00,Look-Goias,5°,2133,9
5,2021-02-19 14:20:00,Look-Goias,6°,1098,25
6,2021-02-19 14:20:00,Look-Goias,7°,752,13
