,DATA,NOME,PREMIO,RESULTADO,GRUPO
0,2020-12-03 14:20:00,Look,1°,2876,19
1,2020-12-03 14:20:00,Look,2°,8461,16
2,2020-12-03 14:20:00,Look,3°,6928,7
3,2020-12-03 14:20:00,Look,4°,9698,25
4,2020-12-03 14:20:00,Look,5°,5430,8
5,2020-12-03 14:20:00,Look,6°,3393,24
6,2020-12-03 14:20:00,Look,7°,333,9
