,DATA,NOME,PREMIO,RESULTADO,GRUPO
0,2020-01-11 11:20:00,Look-Goias,1°,6665,17
1,2020-01-11 11:20:00,Look-Goias,2°,8148,12
2,2020-01-11 11:20:00,Look-Goias,3°,4005,2
3,2020-01-11 11:20:00,Look-Goias,4°,4873,19
4,2020-01-11 11:20:00,Look-Goias,5°,3450,13
5,2020-01-11 11:20:00,Look-Goias,6°,7141,11
6,2020-01-11 11:20:00,Look-Goias,7°,306,2
