,DATA,NOME,PREMIO,RESULTADO,GRUPO
0,2020-12-23 21:20:00,PT-Ri,1°,3410,3
1,2020-12-23 21:20:00,PT-Ri,2°,4926,7
2,2020-12-23 21:20:00,PT-Ri,3°,5246,12
3,2020-12-23 21:20:00,PT-Ri,4°,9077,20
4,2020-12-23 21:20:00,PT-Ri,5°,1438,10
5,2020-12-23 21:20:00,PT-Ri,6°,4097,25
6,2020-12-23 21:20:00,PT-Ri,7°,797,25
