,DATA,NOME,PREMIO,RESULTADO,GRUPO
0,2020-01-27 19:20:00,Federal,1°,9077,20
1,2020-01-27 19:20:00,Federal,2°,1886,22
2,2020-01-27 19:20:00,Federal,3°,5334,9
3,2020-01-27 19:20:00,Federal,4°,6074,19
4,2020-01-27 19:20:00,Federal,5°,5074,19
5,2020-01-27 19:20:00,Federal,6°,7445,12
6,2020-01-27 19:20:00,Federal,7°,429,8
