,DATA,NOME,PREMIO,RESULTADO,GRUPO
0,2020-11-30 16:20:00,PT-Rio,1°,4898,25
1,2020-11-30 16:20:00,PT-Rio,2°,1402,1
2,2020-11-30 16:20:00,PT-Rio,3°,5619,5
3,2020-11-30 16:20:00,PT-Rio,4°,2100,25
4,2020-11-30 16:20:00,PT-Rio,5°,6466,17
5,2020-11-30 16:20:00,PT-Rio,6°,485,22
6,2020-11-30 16:20:00,PT-Rio,7°,866,17
