,DATA,NOME,PREMIO,RESULTADO,GRUPO
0,2020-11-26 11:20:00,PTM-Rio,1°,1068,17
1,2020-11-26 11:20:00,PTM-Rio,2°,2359,15
2,2020-11-26 11:20:00,PTM-Rio,3°,1570,18
3,2020-11-26 11:20:00,PTM-Rio,4°,8937,10
4,2020-11-26 11:20:00,PTM-Rio,5°,9458,15
5,2020-11-26 11:20:00,PTM-Rio,6°,3392,23
6,2020-11-26 11:20:00,PTM-Rio,7°,519,5
