,DATA,NOME,PREMIO,RESULTADO,GRUPO
0,2020-12-04 14:20:00,PT-Rio,1°,1359,15
1,2020-12-04 14:20:00,PT-Rio,2°,4133,9
2,2020-12-04 14:20:00,PT-Rio,3°,5061,16
3,2020-12-04 14:20:00,PT-Rio,4°,5522,6
4,2020-12-04 14:20:00,PT-Rio,5°,1804,1
5,2020-12-04 14:20:00,PT-Rio,6°,7879,20
6,2020-12-04 14:20:00,PT-Rio,7°,616,4
