,DATA,NOME,PREMIO,RESULTADO,GRUPO
0,2021-03-19 16:20:00,Look-Goias,1°,4317,5
1,2021-03-19 16:20:00,Look-Goias,2°,1371,18
2,2021-03-19 16:20:00,Look-Goias,3°,5813,4
3,2021-03-19 16:20:00,Look-Goias,4°,4996,24
4,2021-03-19 16:20:00,Look-Goias,5°,2856,14
5,2021-03-19 16:20:00,Look-Goias,6°,9353,14
6,2021-03-19 16:20:00,Look-Goias,7°,918,5
