,DATA,NOME,PREMIO,RESULTADO,GRUPO
0,2020-01-25 18:20:00,Look-Goias,1°,6851,13
1,2020-01-25 18:20:00,Look-Goias,2°,449,13
2,2020-01-25 18:20:00,Look-Goias,3°,9541,11
3,2020-01-25 18:20:00,Look-Goias,4°,401,1
4,2020-01-25 18:20:00,Look-Goias,5°,1857,15
5,2020-01-25 18:20:00,Look-Goias,6°,9099,25
6,2020-01-25 18:20:00,Look-Goias,7°,76,19
