,DATA,NOME,PREMIO,RESULTADO,GRUPO
0,2021-02-13 11:20:00,PTM-Rio,1°,2067,17
1,2021-02-13 11:20:00,PTM-Rio,2°,3757,15
2,2021-02-13 11:20:00,PTM-Rio,3°,8924,6
3,2021-02-13 11:20:00,PTM-Rio,4°,8233,9
4,2021-02-13 11:20:00,PTM-Rio,5°,4784,21
5,2021-02-13 11:20:00,PTM-Rio,6°,7765,17
6,2021-02-13 11:20:00,PTM-Rio,7°,765,17
