,DATA,NOME,PREMIO,RESULTADO,GRUPO
0,2021-02-16 18:20:00,PTN-Rio,1°,899,25
1,2021-02-16 18:20:00,PTN-Rio,2°,274,19
2,2021-02-16 18:20:00,PTN-Rio,3°,515,4
3,2021-02-16 18:20:00,PTN-Rio,4°,6432,8
4,2021-02-16 18:20:00,PTN-Rio,5°,6083,21
5,2021-02-16 18:20:00,PTN-Rio,6°,4203,1
6,2021-02-16 18:20:00,PTN-Rio,7°,246,12
