,DATA,NOME,PREMIO,RESULTADO,GRUPO
0,2021-03-15 11:20:00,PTM-Rio,1°,8729,8
1,2021-03-15 11:20:00,PTM-Rio,2°,9279,20
2,2021-03-15 11:20:00,PTM-Rio,3°,4447,12
3,2021-03-15 11:20:00,PTM-Rio,4°,1657,15
4,2021-03-15 11:20:00,PTM-Rio,5°,8385,22
5,2021-03-15 11:20:00,PTM-Rio,6°,2497,25
6,2021-03-15 11:20:00,PTM-Rio,7°,996,24
