,DATA,NOME,PREMIO,RESULTADO,GRUPO
0,2020-11-06 11:20:00,PTM-Rio,1°,6536,9
1,2020-11-06 11:20:00,PTM-Rio,2°,3757,15
2,2020-11-06 11:20:00,PTM-Rio,3°,3647,12
3,2020-11-06 11:20:00,PTM-Rio,4°,3568,17
4,2020-11-06 11:20:00,PTM-Rio,5°,2020,5
5,2020-11-06 11:20:00,PTM-Rio,6°,9528,7
6,2020-11-06 11:20:00,PTM-Rio,7°,555,14
