,DATA,NOME,PREMIO,RESULTADO,GRUPO
0,2021-03-24 11:20:00,Look-Goias,1°,9843,11
1,2021-03-24 11:20:00,Look-Goias,2°,8802,1
2,2021-03-24 11:20:00,Look-Goias,3°,8458,15
3,2021-03-24 11:20:00,Look-Goias,4°,6455,14
4,2021-03-24 11:20:00,Look-Goias,5°,176,19
5,2021-03-24 11:20:00,Look-Goias,6°,3734,9
6,2021-03-24 11:20:00,Look-Goias,7°,638,10
