,DATA,NOME,PREMIO,RESULTADO,GRUPO
0,2020-01-19 14:20:00,PT-Rio,1°,5442,11
1,2020-01-19 14:20:00,PT-Rio,2°,2625,7
2,2020-01-19 14:20:00,PT-Rio,3°,9191,23
3,2020-01-19 14:20:00,PT-Rio,4°,1625,7
4,2020-01-19 14:20:00,PT-Rio,5°,6003,1
5,2020-01-19 14:20:00,PT-Rio,6°,4886,22
6,2020-01-19 14:20:00,PT-Rio,7°,285,22
