,DATA,NOME,PREMIO,RESULTADO,GRUPO
0,2021-03-12 18:20:00,PTN-Rio,1°,6072,18
1,2021-03-12 18:20:00,PTN-Rio,2°,4368,17
2,2021-03-12 18:20:00,PTN-Rio,3°,850,13
3,2021-03-12 18:20:00,PTN-Rio,4°,5258,15
4,2021-03-12 18:20:00,PTN-Rio,5°,9402,1
5,2021-03-12 18:20:00,PTN-Rio,6°,5950,13
6,2021-03-12 18:20:00,PTN-Rio,7°,522,6
