,DATA,NOME,PREMIO,RESULTADO,GRUPO
0,2020-12-27 11:20:00,PTM-Rio,1°,916,4
1,2020-12-27 11:20:00,PTM-Rio,2°,3178,20
2,2020-12-27 11:20:00,PTM-Rio,3°,8990,23
3,2020-12-27 11:20:00,PTM-Rio,4°,4173,19
4,2020-12-27 11:20:00,PTM-Rio,5°,2556,14
5,2020-12-27 11:20:00,PTM-Rio,6°,9813,4
6,2020-12-27 11:20:00,PTM-Rio,7°,911,3
