,DATA,NOME,PREMIO,RESULTADO,GRUPO
0,2020-01-25 11:20:00,PTM-Rio,1°,9194,24
1,2020-01-25 11:20:00,PTM-Rio,2°,3403,1
2,2020-01-25 11:20:00,PTM-Rio,3°,680,20
3,2020-01-25 11:20:00,PTM-Rio,4°,5618,5
4,2020-01-25 11:20:00,PTM-Rio,5°,8293,24
5,2020-01-25 11:20:00,PTM-Rio,6°,7188,22
6,2020-01-25 11:20:00,PTM-Rio,7°,287,22
