,DATA,NOME,PREMIO,RESULTADO,GRUPO
0,2020-01-15 16:20:00,PT-Rio,1°,419,5
1,2020-01-15 16:20:00,PT-Rio,2°,8125,7
2,2020-01-15 16:20:00,PT-Rio,3°,7747,12
3,2020-01-15 16:20:00,PT-Rio,4°,2868,17
4,2020-01-15 16:20:00,PT-Rio,5°,6060,15
5,2020-01-15 16:20:00,PT-Rio,6°,5219,5
6,2020-01-15 16:20:00,PT-Rio,7°,404,1
