,DATA,NOME,PREMIO,RESULTADO,GRUPO
0,2021-03-04 14:20:00,Look-Goias,1°,4451,13
1,2021-03-04 14:20:00,Look-Goias,2°,6309,3
2,2021-03-04 14:20:00,Look-Goias,3°,1370,18
3,2021-03-04 14:20:00,Look-Goias,4°,729,8
4,2021-03-04 14:20:00,Look-Goias,5°,7120,5
5,2021-03-04 14:20:00,Look-Goias,6°,9979,20
6,2021-03-04 14:20:00,Look-Goias,7°,81,21
