,DATA,NOME,PREMIO,RESULTADO,GRUPO
0,2020-12-08 16:20:00,PT-Rio,1°,5937,10
1,2020-12-08 16:20:00,PT-Rio,2°,3291,23
2,2020-12-08 16:20:00,PT-Rio,3°,121,6
3,2020-12-08 16:20:00,PT-Rio,4°,6419,5
4,2020-12-08 16:20:00,PT-Rio,5°,8079,20
5,2020-12-08 16:20:00,PT-Rio,6°,3847,12
6,2020-12-08 16:20:00,PT-Rio,7°,538,10
