,DATA,NOME,PREMIO,RESULTADO,GRUPO
0,2021-02-22 14:20:00,Look-Goias,1°,2807,2
1,2021-02-22 14:20:00,Look-Goias,2°,7411,3
2,2021-02-22 14:20:00,Look-Goias,3°,2095,24
3,2021-02-22 14:20:00,Look-Goias,4°,1342,11
4,2021-02-22 14:20:00,Look-Goias,5°,8179,20
5,2021-02-22 14:20:00,Look-Goias,6°,1834,9
6,2021-02-22 14:20:00,Look-Goias,7°,802,1
