,DATA,NOME,PREMIO,RESULTADO,GRUPO
0,2021-03-09 16:20:00,Look-Goias,1°,5328,7
1,2021-03-09 16:20:00,Look-Goias,2°,3417,5
2,2021-03-09 16:20:00,Look-Goias,3°,5112,3
3,2021-03-09 16:20:00,Look-Goias,4°,4632,8
4,2021-03-09 16:20:00,Look-Goias,5°,767,17
5,2021-03-09 16:20:00,Look-Goias,6°,9256,14
6,2021-03-09 16:20:00,Look-Goias,7°,205,2
